"206387 object/4/Image","object/4/Image/dimension/206387"
"339968 object/1484/Sight","object/1484/Sight/dimension/339968"
"217777 object/1489/Mount","object/1489/Mount/dimension/217777"
"217778 object/1489/Mount","object/1489/Mount/dimension/217778"
"217781 object/1489/Image","object/1489/Image/dimension/217781"
"217782 object/1489/Image","object/1489/Image/dimension/217782"
"217779 object/1489/Sheet","object/1489/Sheet/dimension/217779"
"217780 object/1489/Sheet","object/1489/Sheet/dimension/217780"
"217785 object/1489/Unspecified element","object/1489/Unspecified element/dimension/217785"
"217786 object/1489/Unspecified element","object/1489/Unspecified element/dimension/217786"
"217783 object/1489/Plate","object/1489/Plate/dimension/217783"
"217784 object/1489/Plate","object/1489/Plate/dimension/217784"
"208923 object/1495/Unspecified element","object/1495/Unspecified element/dimension/208923"
"208924 object/1495/Unspecified element","object/1495/Unspecified element/dimension/208924"
"208925 object/1495/Unspecified element","object/1495/Unspecified element/dimension/208925"
"208921 object/1495/Other","object/1495/Other/dimension/208921"
"208922 object/1495/Other","object/1495/Other/dimension/208922"
"248976 object/1496/Unspecified element","object/1496/Unspecified element/dimension/248976"
"248977 object/1496/Unspecified element","object/1496/Unspecified element/dimension/248977"
"248974 object/1496/Image","object/1496/Image/dimension/248974"
"248975 object/1496/Image","object/1496/Image/dimension/248975"
"301787 object/1500/Frame","object/1500/Frame/dimension/301787"
"301788 object/1500/Frame","object/1500/Frame/dimension/301788"
"301789 object/1500/Frame","object/1500/Frame/dimension/301789"
"301790 object/1500/Stretcher","object/1500/Stretcher/dimension/301790"
"301791 object/1500/Stretcher","object/1500/Stretcher/dimension/301791"
"301792 object/1500/Stretcher","object/1500/Stretcher/dimension/301792"
"256008 object/1501/Sheet","object/1501/Sheet/dimension/256008"
"256009 object/1501/Sheet","object/1501/Sheet/dimension/256009"
"256010 object/1501/Image","object/1501/Image/dimension/256010"
"256011 object/1501/Image","object/1501/Image/dimension/256011"
"256012 object/1501/Unspecified element","object/1501/Unspecified element/dimension/256012"
"256013 object/1501/Unspecified element","object/1501/Unspecified element/dimension/256013"
"201384 object/1502/Sheet","object/1502/Sheet/dimension/201384"
"201385 object/1502/Sheet","object/1502/Sheet/dimension/201385"
"324685 object/1502/Mat","object/1502/Mat/dimension/324685"
"324686 object/1502/Mat","object/1502/Mat/dimension/324686"
"201386 object/1502/Image","object/1502/Image/dimension/201386"
"201387 object/1502/Image","object/1502/Image/dimension/201387"
"206307 object/1516/Unspecified element","object/1516/Unspecified element/dimension/206307"
"206308 object/1516/Unspecified element","object/1516/Unspecified element/dimension/206308"
"206305 object/1516/Image","object/1516/Image/dimension/206305"
"206306 object/1516/Image","object/1516/Image/dimension/206306"
"212175 object/1535/Other","object/1535/Other/dimension/212175"
"212176 object/1535/Other","object/1535/Other/dimension/212176"
"200098 object/1545/Unspecified element","object/1545/Unspecified element/dimension/200098"
"200099 object/1545/Unspecified element","object/1545/Unspecified element/dimension/200099"
"200096 object/1545/Other","object/1545/Other/dimension/200096"
"200097 object/1545/Other","object/1545/Other/dimension/200097"
"192205 object/1549/Image","object/1549/Image/dimension/192205"
"192206 object/1549/Image","object/1549/Image/dimension/192206"
"304382 object/1549/Sheet","object/1549/Sheet/dimension/304382"
"304383 object/1549/Sheet","object/1549/Sheet/dimension/304383"
"196879 object/1559/Image","object/1559/Image/dimension/196879"
"196880 object/1559/Image","object/1559/Image/dimension/196880"
"196881 object/1559/Unspecified element","object/1559/Unspecified element/dimension/196881"
"196882 object/1559/Unspecified element","object/1559/Unspecified element/dimension/196882"
"264920 object/1569/Image","object/1569/Image/dimension/264920"
"264921 object/1569/Image","object/1569/Image/dimension/264921"
"251197 object/1571/Image","object/1571/Image/dimension/251197"
"251198 object/1571/Image","object/1571/Image/dimension/251198"
"304712 object/1571/Mat","object/1571/Mat/dimension/304712"
"304713 object/1571/Mat","object/1571/Mat/dimension/304713"
"305933 object/1571/Sheet","object/1571/Sheet/dimension/305933"
"305934 object/1571/Sheet","object/1571/Sheet/dimension/305934"
"203306 object/1575/Unspecified element","object/1575/Unspecified element/dimension/203306"
"203307 object/1575/Unspecified element","object/1575/Unspecified element/dimension/203307"
"203304 object/1575/Other","object/1575/Other/dimension/203304"
"203305 object/1575/Other","object/1575/Other/dimension/203305"
"195903 object/1580/Other","object/1580/Other/dimension/195903"
"195904 object/1580/Other","object/1580/Other/dimension/195904"
"195615 object/1584/Other","object/1584/Other/dimension/195615"
"195616 object/1584/Other","object/1584/Other/dimension/195616"
"246694 object/1588/Image","object/1588/Image/dimension/246694"
"246695 object/1588/Image","object/1588/Image/dimension/246695"
"246696 object/1588/Unspecified element","object/1588/Unspecified element/dimension/246696"
"246697 object/1588/Unspecified element","object/1588/Unspecified element/dimension/246697"
"247758 object/1589/Image","object/1589/Image/dimension/247758"
"247759 object/1589/Image","object/1589/Image/dimension/247759"
"247760 object/1589/Unspecified element","object/1589/Unspecified element/dimension/247760"
"247761 object/1589/Unspecified element","object/1589/Unspecified element/dimension/247761"
"377222 object/1604/Sheet","object/1604/Sheet/dimension/377222"
"377223 object/1604/Sheet","object/1604/Sheet/dimension/377223"
"377220 object/1604/Mount","object/1604/Mount/dimension/377220"
